"contributors","truncated","text","in_reply_to_status_id","id","favorite_count","source","retweeted","coordinates","entities__urls__url","entities__urls__indices001","entities__urls__indices002","entities__urls__expanded_url","entities__urls__display_url","in_reply_to_screen_name","in_reply_to_user_id","retweet_count","id_str","favorited","user__follow_request_sent","user__profile_use_background_image","user__profile_text_color","user__default_profile_image","user__id","user__profile_background_image_url_https","user__verified","user__profile_location","user__profile_image_url_https","user__profile_sidebar_fill_color","user__entities__url__urls__url","user__entities__url__urls__indices001","user__entities__url__urls__indices002","user__entities__url__urls__expanded_url","user__entities__url__urls__display_url","user__entities__description__urls__url","user__entities__description__urls__indices001","user__entities__description__urls__indices002","user__entities__description__urls__expanded_url","user__entities__description__urls__display_url","user__followers_count","user__profile_sidebar_border_color","user__id_str","user__profile_background_color","user__listed_count","user__is_translation_enabled","user__utc_offset","user__statuses_count","user__description","user__friends_count","user__location","user__profile_link_color","user__profile_image_url","user__following","user__geo_enabled","user__profile_banner_url","user__profile_background_image_url","user__name","user__lang","user__profile_background_tile","user__favourites_count","user__screen_name","user__notifications","user__url","user__created_at","user__contributors_enabled","user__time_zone","user__protected","user__default_profile","user__is_translator","geo","in_reply_to_user_id_str","possibly_sensitive","lang","created_at","in_reply_to_status_id_str","place","metadata__iso_language_code","metadata__result_type","entities__user_mentions__id","entities__user_mentions__indices001","entities__user_mentions__indices002","entities__user_mentions__id_str","entities__user_mentions__screen_name","entities__user_mentions__name","entities__hashtags__indices001","entities__hashtags__indices002","entities__hashtags__text","entities__|","entities__|__source_user_id","entities__|__source_status_id_str","entities__|__expanded_url","entities__|__display_url","entities__|__url","entities__|__media_url_https","entities__|__source_user_id_str","entities__|__source_status_id","entities__|__id_str","entities__|__sizes__small__h","entities__|__sizes__small__resize","entities__|__sizes__small__w","entities__|__sizes__large__h","entities__|__sizes__large__resize","entities__|__sizes__large__w","entities__|__sizes__medium__h","entities__|__sizes__medium__resize","entities__|__sizes__medium__w","entities__|__sizes__thumb__h","entities__|__sizes__thumb__resize","entities__|__sizes__thumb__w","entities__|__indices001","entities__|__indices002","entities__|__type","entities__|__id","entities__|__media_url","|","|__contributors","|__truncated","|__text","|__in_reply_to_status_id","|__id","|__favorite_count","|__source","|__retweeted","|__coordinates","|__entities__user_mentions__id","|__entities__user_mentions__indices001","|__entities__user_mentions__indices002","|__entities__user_mentions__id_str","|__entities__user_mentions__screen_name","|__entities__user_mentions__name","|__entities__hashtags__indices001","|__entities__hashtags__indices002","|__entities__hashtags__text","|__entities__media__expanded_url","|__entities__media__display_url","|__entities__media__url","|__entities__media__media_url_https","|__entities__media__id_str","|__entities__media__sizes__small__h","|__entities__media__sizes__small__resize","|__entities__media__sizes__small__w","|__entities__media__sizes__large__h","|__entities__media__sizes__large__resize","|__entities__media__sizes__large__w","|__entities__media__sizes__medium__h","|__entities__media__sizes__medium__resize","|__entities__media__sizes__medium__w","|__entities__media__sizes__thumb__h","|__entities__media__sizes__thumb__resize","|__entities__media__sizes__thumb__w","|__entities__media__indices001","|__entities__media__indices002","|__entities__media__type","|__entities__media__id","|__entities__media__media_url","|__in_reply_to_screen_name","|__in_reply_to_user_id","|__retweet_count","|__id_str","|__favorited","|__user__follow_request_sent","|__user__profile_use_background_image","|__user__profile_text_color","|__user__default_profile_image","|__user__id","|__user__profile_background_image_url_https","|__user__verified","|__user__profile_location","|__user__profile_image_url_https","|__user__profile_sidebar_fill_color","|__user__entities__url__urls__url","|__user__entities__url__urls__indices001","|__user__entities__url__urls__indices002","|__user__entities__url__urls__expanded_url","|__user__entities__url__urls__display_url","|__user__followers_count","|__user__profile_sidebar_border_color","|__user__id_str","|__user__profile_background_color","|__user__listed_count","|__user__is_translation_enabled","|__user__utc_offset","|__user__statuses_count","|__user__description","|__user__friends_count","|__user__location","|__user__profile_link_color","|__user__profile_image_url","|__user__following","|__user__geo_enabled","|__user__profile_banner_url","|__user__profile_background_image_url","|__user__name","|__user__lang","|__user__profile_background_tile","|__user__favourites_count","|__user__screen_name","|__user__notifications","|__user__url","|__user__created_at","|__user__contributors_enabled","|__user__time_zone","|__user__protected","|__user__default_profile","|__user__is_translator","|__geo","|__in_reply_to_user_id_str","|__possibly_sensitive","|__lang","|__created_at","|__in_reply_to_status_id_str","|__place","|__metadata__iso_language_code","|__metadata__result_type"
"null","False","I'm noticing a major diffrence between @gccaedits and @congressedits Canadian edits: Mostly corrections and geeks. US: Political. Just me?","null","569967049214001152","0","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","False","null","","","","","","null","null","0","569967049214001152","False","False","True","333333","False","17096754","https://pbs.twimg.com/profile_background_images/79003900/Rob.jpg","False","null","https://pbs.twimg.com/profile_images/2335123754/embnxovlktd43c9ucwll_normal.png","FF644B","http://t.co/2YP49vwFWo","0","22","http://canageek.wordpress.com/","canageek.wordpress.com","","","","","","1317","000000","17096754","000000","107","False","-18000","105437","Canadian Geek. Working on my Masters in Chemistry at SFU. Graduate of McMaster University. Gamer. Tabletop RPGs, not those new-fangled electronic things.","1188","Vancouver, British Columbia","A31700","http://pbs.twimg.com/profile_images/2335123754/embnxovlktd43c9ucwll_normal.png","False","True","https://pbs.twimg.com/profile_banners/17096754/1403992764","http://pbs.twimg.com/profile_background_images/79003900/Rob.jpg","Canageek","en","False","1956","Canageek","False","http://t.co/2YP49vwFWo","Sat Nov 01 04:29:40 +0000 2008","False","Eastern Time (US & Canada)","False","False","False","null","null","","en","Mon Feb 23 21:08:28 +0000 2015","null","null","en","recent","2613454796","39","49","2613454796","gccaedits","Gov. of Canada edits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2612261960","54","68","2612261960","congressedits","congress-edits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","Talk:Spawn (comics) Wikipedia article edited anonymously from Shared Services Canada http://t.co/XnUgEKlE6Z","null","569966662239305728","1","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/XnUgEKlE6Z","85","107","http://en.wikipedia.org/w/index.php?diff=648532109&oldid=627720623","en.wikipedia.org/w/index.php?di…","null","null","6","569966662239305728","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 21:06:56 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/EyXCXxy5GA","null","569949402460241920","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/EyXCXxy5GA","107","129","http://en.wikipedia.org/w/index.php?diff=648522592&oldid=648508036","en.wikipedia.org/w/index.php?di…","null","null","0","569949402460241920","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 19:58:21 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","How Few Remain Wikipedia article edited anonymously from Canadian House of Commons http://t.co/Jd18Y9KIDB","null","569947229945012224","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/Jd18Y9KIDB","83","105","http://en.wikipedia.org/w/index.php?diff=648521387&oldid=646890990","en.wikipedia.org/w/index.php?di…","null","null","2","569947229945012224","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 19:49:43 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","Pattie Mallette Wikipedia article edited anonymously from Shared Services Canada http://t.co/x7bOiAahZ2","null","569945268625522688","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/x7bOiAahZ2","81","103","http://en.wikipedia.org/w/index.php?diff=648520348&oldid=647998580","en.wikipedia.org/w/index.php?di…","null","null","0","569945268625522688","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 19:41:55 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","LAPV Enok Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/rIzH1X5pAh","null","569931244479361025","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/rIzH1X5pAh","92","114","http://en.wikipedia.org/w/index.php?diff=648512833&oldid=646204613","en.wikipedia.org/w/index.php?di…","null","null","0","569931244479361025","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 18:46:12 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/D6hFE3f9M0","null","569912956626051073","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/D6hFE3f9M0","107","129","http://en.wikipedia.org/w/index.php?diff=648503413&oldid=648503017","en.wikipedia.org/w/index.php?di…","null","null","0","569912956626051073","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 17:33:31 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/b592OC5vQa","null","569912225651150848","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/b592OC5vQa","107","129","http://en.wikipedia.org/w/index.php?diff=648503017&oldid=648404939","en.wikipedia.org/w/index.php?di…","null","null","0","569912225651150848","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 17:30:37 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False",".@gccaedits why is the GoC editing Wikipedia?   Why don't they update their OWN website, @pmharper?","569858611922542593","569869913873113088","1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","null","","","","","","gccaedits","2613454796","0","569869913873113088","False","False","True","333333","False","17133044","https://pbs.twimg.com/profile_background_images/3559714/dinghy_ashore.jpg","False","null","https://pbs.twimg.com/profile_images/526741691579912194/oJuKSdz3_normal.jpeg","DDFFCC","http://t.co/od3lPJC6qG","0","22","http://about.me/Pepperfire","about.me/Pepperfire","","","","","","5184","BDDCAD","17133044","9AE4E8","297","False","-21600","67071","Unitarian, tarot reading, autistic swamp witch with a penchant for using chilli peppers to change the world.","3822","ÜT: 45.487434,-74.314264","0084B4","http://pbs.twimg.com/profile_images/526741691579912194/oJuKSdz3_normal.jpeg","False","False","https://pbs.twimg.com/profile_banners/17133044/1348680972","http://pbs.twimg.com/profile_background_images/3559714/dinghy_ashore.jpg","Tina Brooks.","en","False","16134","Pepperfire","False","http://t.co/od3lPJC6qG","Mon Nov 03 16:05:09 +0000 2008","False","Central Time (US & Canada)","False","False","False","null","2613454796","","en","Mon Feb 23 14:42:29 +0000 2015","569858611922542593","null","en","recent","2613454796","1","11","2613454796","gccaedits","Gov. of Canada edits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7401202","89","98","7401202","pmharper","Stephen Harper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","Talk:Dumas Brothel Wikipedia article edited anonymously from Natural Resources Canada http://t.co/G1J2wsl2PX","null","569858923655794690","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/G1J2wsl2PX","86","108","http://en.wikipedia.org/w/index.php?diff=648477066&oldid=648466420","en.wikipedia.org/w/index.php?di…","null","null","1","569858923655794690","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 13:58:49 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","Charny (Lévis) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/E6eBuBGRwd","null","569858611922542593","0","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","False","null","http://t.co/E6eBuBGRwd","97","119","http://fr.wikipedia.org/w/index.php?diff=112115909&oldid=112032317&rcid=136126552","fr.wikipedia.org/w/index.php?di…","null","null","0","569858611922542593","False","False","False","333333","False","2613454796","https://abs.twimg.com/images/themes/theme1/bg.png","False","null","https://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","DDEEF6","https://t.co/4ZSbMvg1K1","0","23","https://github.com/ruebot/gccaedits-ip-address-ranges","github.com/ruebot/gccaedi…","https://t.co/mip4rTkvth","117","140","https://github.com/edsu/anon","github.com/edsu/anon","6161","FFFFFF","2613454796","FFFFFF","147","False","-18000","1979","I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth","73","Canada","FF0000","http://pbs.twimg.com/profile_images/486845019920142336/D8tyW1L9_normal.png","True","False","https://pbs.twimg.com/profile_banners/2613454796/1404907996","http://abs.twimg.com/images/themes/theme1/bg.png","Gov. of Canada edits","en","False","9","gccaedits","False","https://t.co/4ZSbMvg1K1","Wed Jul 09 12:06:54 +0000 2014","False","Eastern Time (US & Canada)","False","False","False","null","null","False","en","Mon Feb 23 13:57:35 +0000 2015","null","null","en","recent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","Sylvie Laflamme, le Journal is out! http://t.co/Ho5rnEzJBt Stories via @gccaedits","null","569821691687391232","0","<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","False","null","http://t.co/Ho5rnEzJBt","36","58","http://paper.li/sylvielaflamme","paper.li/sylvielaflamme","null","null","0","569821691687391232","False","False","True","333333","False","44947183","https://pbs.twimg.com/profile_background_images/18547302/sylvie1.png","False","null","https://pbs.twimg.com/profile_images/268683963/sylvielaflammeIran_normal.jpg","89C0F7","http://t.co/d1wV7mkQ3z","0","22","http://www.pretavendre.com","pretavendre.com","http://t.co/URvx6lgt3J","57","79","http://letramduweb.com","letramduweb.com","1214","BBDCFD","44947183","9AE4E8","22","False","-21600","3310","auteure de plus de 95 livres numériques, gestionnaire de http://t.co/URvx6lgt3J fondatrice du projet  http://t.co/2B7M58GN5V","1129","Ste-Anne-des-Plaines (Qc) ","0000FF","http://pbs.twimg.com/profile_images/268683963/sylvielaflammeIran_normal.jpg","False","False","","http://pbs.twimg.com/profile_background_images/18547302/sylvie1.png","Sylvie Laflamme","en","False","5","sylvielaflamme","False","http://t.co/d1wV7mkQ3z","Fri Jun 05 17:37:58 +0000 2009","False","Saskatchewan","False","False","False","null","null","False","fr","Mon Feb 23 11:30:52 +0000 2015","null","null","fr","recent","2613454796","71","81","2613454796","gccaedits","Gov. of Canada edits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
